change_id,matched_seg_id,matched_seg_text,similarity
1,min113-seg203,以上でございます。,0.8667212724685669
1,min113-seg323,以上でございます。,0.8667212724685669
1,min113-seg357,以上でございます。,0.8667212724685669
1,min116-seg46,以上でございます。,0.8667212724685669
1,min116-seg256,以上でございます。,0.8667212724685669
1,min116-seg329,以上でございます。,0.8667212724685669
1,min116-seg344,以上でございます。,0.8667212724685669
1,min113-seg106,以上です。,0.8615009188652039
1,min113-seg116,以上です。,0.8615009188652039
1,min113-seg145,以上です。,0.8615009188652039
2,min113-seg208,分かりました。,0.7308151721954346
2,min115-seg132,淡路でございます。,0.6709002256393433
2,min113-seg203,以上でございます。,0.6680936813354492
2,min113-seg323,以上でございます。,0.6680936813354492
2,min113-seg357,以上でございます。,0.6680936813354492
2,min116-seg46,以上でございます。,0.6680936813354492
2,min116-seg256,以上でございます。,0.6680936813354492
2,min116-seg329,以上でございます。,0.6680936813354492
2,min116-seg344,以上でございます。,0.6680936813354492
2,min113-seg106,以上です。,0.6341367959976196
3,min113-seg208,分かりました。,0.6893525719642639
3,min115-seg132,淡路でございます。,0.6358928084373474
3,min113-seg203,以上でございます。,0.635401725769043
3,min113-seg323,以上でございます。,0.635401725769043
3,min113-seg357,以上でございます。,0.635401725769043
3,min116-seg46,以上でございます。,0.635401725769043
3,min116-seg256,以上でございます。,0.635401725769043
3,min116-seg329,以上でございます。,0.635401725769043
3,min116-seg344,以上でございます。,0.635401725769043
3,min115-seg148,武内です。聞こえますでしょうか。,0.6066551208496094
4,min113-seg203,以上でございます。,0.8667212724685669
4,min113-seg323,以上でございます。,0.8667212724685669
4,min113-seg357,以上でございます。,0.8667212724685669
4,min116-seg46,以上でございます。,0.8667212724685669
4,min116-seg256,以上でございます。,0.8667212724685669
4,min116-seg329,以上でございます。,0.8667212724685669
4,min116-seg344,以上でございます。,0.8667212724685669
4,min113-seg106,以上です。,0.8615009188652039
4,min113-seg116,以上です。,0.8615009188652039
4,min113-seg145,以上です。,0.8615009188652039
5,min113-seg208,分かりました。,0.7308151721954346
5,min115-seg132,淡路でございます。,0.6709002256393433
5,min113-seg203,以上でございます。,0.6680936813354492
5,min113-seg323,以上でございます。,0.6680936813354492
5,min113-seg357,以上でございます。,0.6680936813354492
5,min116-seg46,以上でございます。,0.6680936813354492
5,min116-seg256,以上でございます。,0.6680936813354492
5,min116-seg329,以上でございます。,0.6680936813354492
5,min116-seg344,以上でございます。,0.6680936813354492
5,min113-seg106,以上です。,0.6341367959976196
6,min113-seg31,あと昨年、2023年は非常に暑い年でありましたけども、およそ1.5℃に近づく状態だというふうに言われてございますが、４ページ目の27行目のパラに書いてございますけども、1.5℃に首尾よく抑えたとしても、去年のような、ある種特異な状況がずっと続いてしまうと、それで危機感を持たなきゃいけないというようなことも書いてございます。,0.5172299742698669
6,min116-seg368,変え方を変えていかないと、今までの点検では、実際の数字につながっていかないというふうに思います。ちょっとこの見たところで、指標はあるんですけれども、じゃあ環境統計データによる進捗確認をして、それができていなかったらどうするのというようなところが見えてこないという。それで、環境省だけでこれができるわけではなかったら、他省庁へ効果的と思われる働きかけなどをできるように、具体案をここで導き出して要望をするとか、そういう具体的な行動が伴わないと、全然結果につながっていかないなというふうに思います。,0.46213704347610474
6,min116-seg89,少し残念なのは、参考資料２の第六次環境基本計画の概要に、今までたくさん意見が出されてきた、危機感の記述があまりないのではないかという点です。,0.4380589425563812
6,min113-seg57,46ページ、47ページにかけての手法論については、第五次環境基本計画から大きく変わってございません。,0.43246734142303467
6,min116-seg127,私も、何回も何回も危機感とか、スピードとスケールということを言い続けてきたんですけれども、まさにこれから実践していくところで本当にスピードとスケールが問われているなと。一旦、パブコメも終わった後に、Ｇ７の気候エネルギー環境大臣会合でついに、2035年に石炭火力をもうやめましょうという話が合意されたりしている、まさにアップデートしている状況の中で、しかも今は海水温の上昇がとんでもなく平均値よりずれているというのが続いて、ティッピングポイントが本当に近づいているんじゃないか。国連のほうでも、６年が勝負じゃなくて、この２年が勝負だというようなことを言っている、この危機感をやっぱりしっかりと受け止めていただきたいというのが一つと。,0.4236760437488556
6,min116-seg352,環境指標について、私、度々発言しているんですけれども、あんまりちゃんと受け止めていただいていないようで、改めて申し上げたいと思うんですね。一つは、指標をばらばらに扱うんじゃなくて、やっぱり指標間の関係性をきちっと議論していく。今回はウェルビーイング辺りは、そういうふうなことで、これは新しい項目なので、ちゃんとしているんですけども、地球温暖化、循環型社会、生物多様性を見ると、これはそれぞれの計画によって評価するとなっているんですね。そうすると、それらの間の関係性についての評価はどうなったのかということになるので、これは私が申し上げているように、そこのところを環境基本計画で点検していくということが重要なので、そういうことの観点がなくて、それぞれの、まさに局に任せるというやり方になっているというのは非常に大きな問題なので、ここはちょっと、直してくれるかどうか分かりませんけれども、一応、意見として申し上げておきたいと思います。,0.4027635455131531
6,min116-seg429,先ほど再エネの話もありましたけれども、例えば私の近所の工場で、地下水を利用するのを規制されていると。ですけれども、最近では、水の量を使うというよりは、熱源としての水、地下水の使い方なので、違う使い方をしているわけですね。水は戻すということで、熱だけ取るという場合に、新しく使える技術、それが商品力にも競争力にも環境にもよい技術にもかかわらず、古い規制でそれが使えないという現実があります。そういうことがないように、総合的に見て、環境にいいのかどうか。一方を少し譲っても、結果全体によければいいというような視点、評価の仕方にしていかなければ、前に進めないし、スピードが遅くなるなというふうに感じていますので、システム思考で考えるような、考えられているような指標をそれぞれ、それから指標同士のバランスを見る関係性を見るということもしていかなくてはいけないんではないかなというふうに思います。,0.4010471701622009
6,min115-seg43,最後でございますが、182ページになります。計画の効果的実施というところでございまして、いわゆるPDCAサイクルを回すところでございます。まさにこれ、第五次環境基本計画からいわゆる基本的なところは踏襲するということでございますけども、今回の新たに提示をさせていただいているウェルビーイングとか新たな成長とか、そういったキーワードを踏まえて、この計画の点検作業をしていきますというところが（１）になります。番号がちょっとずれていますけども、182ページの（１）の最初ですけども、先ほど申し上げた気候変動とか循環経済とか生物多様性という、そういう個別法定計画があるところは個別分野の計画の下で点検をしていくということがメインになろうかと思いますが、本計画独自のものとして182ページの（１）、②にありますとおり、計画の総合的な進捗状況に関する点検というところで、本計画で独自に打ち出したところの点検作業を今後、この中央環境審議会総合政策部会の場でやっていただくことになろうかと思います。,0.3928883373737335
6,min113-seg168,全般的には、このスピードとスケールとか、私も何度も言ってきたことも盛り込んでいただいて書いていただいていると思うのですけれども、世の中がさらにそれを上回るスピードで気候変動が進んでいて、実際に去年、WMOの発表で、単年度で見れば1.45度上昇しているという中で、この新しい環境基本計画が出されるということを考えますと、やはり1.5度に整合する計画なのか、そして井田委員もおっしゃられたように、化石燃料からの脱却というものを本当にこの10年で加速するということが、ちゃんと国民にストレートに伝わるのかというところを、まずはしっかり書き込んでいただきたいなと思うのが１点と、もう１点は、やはりこの１月１日の能登の地震です。私、福井に帰省していて揺れも感じましたし、母の実家が能登の七尾なもので人的被害はなかったものの被害は出たのですけれども、これは本当によく、自然との共生とか地域循環共生圏とか今申していますが、もしかするとこの自然というのはそんな優しいものではなくて、こういう荒ぶる、４メートルも地盤が隆起するなどという、我々が思いもしなかったような現象を見せつけるすさまじい力をやっぱり持っているということに対して、私たちはもっと謙虚にならなければならないというふうに痛感した地震でございます。正直能登には、動いてはいませんでしたが志賀原発がございましたし、珠洲にも計画があったのが本当なくてよかったという話になっているのですけれども、今回寸断されてしまって、何か事故があったら本当に避難もできないということが露呈したわけです。,0.39083409309387207
6,min113-seg14,最初、２ページ目でございますが、環境基本計画についてということでございますが、一番上に、「環境基本計画は、環境基本法第15条に基づき、環境の保全に関する総合的かつ長期的な施策の大綱等を定める。」ということになってございます。このほかにも、前回も申し上げたかもしれませんが、個別分野の計画として、地球温暖化対策計画であるとか、今、同時に循環部会で議論させていただいている循環型社会形成推進基本計画とか、昨年、閣議決定された生物多様性国家戦略、気候変動適応計画等々ありますけども、それらのある種上位といいますか、取りまとめになる計画でありまして、より抽象度が高いということになろうかと思います。例えば、2030年に向けて46％、50％の高みを目指した温暖化対策全体の体系というのは地球温暖化対策計画に書かれると、そういう役割分担になろうかと思います。,0.39034295082092285
7,min113-seg51,38ページでございますけども、この環境危機を踏まえて、冒頭ですけども、現在進行形で高まっている環境危機に対応するため、利用可能な最新の科学的知見に基づき、「勝負の2030年」にも対応するため、取組の十全性（スピードとスケール）の確保を図るというところを、１番目に持ってきてございます。,0.5955538153648376
7,min115-seg15,それでは、第六次環境基本計画（案）につきまして、事務局から資料１をご説明いただきたいと思います。よろしくお願いします。,0.58843994140625
7,min116-seg342,点検につきましては、地球温暖化対策計画など、個別分野の計画ごとに指標を用いた進捗確認やヒアリングなどが行われております。環境基本計画全体の点検でも、これらの結果を適切に活用するなど、効率的、効果的な実施をお願いしたいと思います。,0.5884198546409607
7,min115-seg43,最後でございますが、182ページになります。計画の効果的実施というところでございまして、いわゆるPDCAサイクルを回すところでございます。まさにこれ、第五次環境基本計画からいわゆる基本的なところは踏襲するということでございますけども、今回の新たに提示をさせていただいているウェルビーイングとか新たな成長とか、そういったキーワードを踏まえて、この計画の点検作業をしていきますというところが（１）になります。番号がちょっとずれていますけども、182ページの（１）の最初ですけども、先ほど申し上げた気候変動とか循環経済とか生物多様性という、そういう個別法定計画があるところは個別分野の計画の下で点検をしていくということがメインになろうかと思いますが、本計画独自のものとして182ページの（１）、②にありますとおり、計画の総合的な進捗状況に関する点検というところで、本計画で独自に打ち出したところの点検作業を今後、この中央環境審議会総合政策部会の場でやっていただくことになろうかと思います。,0.5838991403579712
7,min115-seg47,すみません、ちょっと駆け足でございますけども、環境基本計画（案）の説明は以上といたします。,0.5835263729095459
7,min116-seg127,私も、何回も何回も危機感とか、スピードとスケールということを言い続けてきたんですけれども、まさにこれから実践していくところで本当にスピードとスケールが問われているなと。一旦、パブコメも終わった後に、Ｇ７の気候エネルギー環境大臣会合でついに、2035年に石炭火力をもうやめましょうという話が合意されたりしている、まさにアップデートしている状況の中で、しかも今は海水温の上昇がとんでもなく平均値よりずれているというのが続いて、ティッピングポイントが本当に近づいているんじゃないか。国連のほうでも、６年が勝負じゃなくて、この２年が勝負だというようなことを言っている、この危機感をやっぱりしっかりと受け止めていただきたいというのが一つと。,0.5822203755378723
7,min116-seg328,個別分野の重点的施策につきましては、気候変動対策、循環型社会の形成、生物多様性の保全という、それぞれの分野で個別計画の中で指標が既に位置づけられておりますので、そういった指標を活用したいと思っております。,0.578635573387146
7,min116-seg442,すみません。本当に時間が延びて申し訳ございませんけど、最後に報告事項に移ってまいります。報告事項は、風力発電事業に関わる環境影響評価の在り方について、一次答申及び再エネ海域利用法改正法案について、環境省大臣官房の環境影響評価課の大倉課長から、概要をご説明いただきます。よろしくお願いします。,0.5635331273078918
7,min116-seg317,なお、気候変動ですとか、資源循環、生物多様性の各分野におきましては、二度手間を防ぐという観点から、個別計画に基づく点検結果を可能な限り活用したいと考えております。,0.5608787536621094
7,min113-seg10,それでは、早速ですけれども、第六次環境基本計画（素案）につきまして、事務局から資料１を使ってご説明お願いできればと思います。よろしくお願いします。,0.5579800605773926
8,min113-seg208,分かりました。,0.7308151721954346
8,min115-seg132,淡路でございます。,0.6709002256393433
8,min113-seg203,以上でございます。,0.6680936813354492
8,min113-seg323,以上でございます。,0.6680936813354492
8,min113-seg357,以上でございます。,0.6680936813354492
8,min116-seg46,以上でございます。,0.6680936813354492
8,min116-seg256,以上でございます。,0.6680936813354492
8,min116-seg329,以上でございます。,0.6680936813354492
8,min116-seg344,以上でございます。,0.6680936813354492
8,min113-seg106,以上です。,0.6341367959976196
